# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)rho_lambda         13:(.)rho_fld            14:(.)rho_efld           15:(.)rho_efld_t         16:(.)w_fld              17:(.)w_efld             18:(.)rho_ur             19:(.)rho_crit           20:(.)rho_tot            21:(.)p_tot              22:(.)p_tot_prime        23:gr.fac. D             24:gr.fac. f          
       4.957136385721e+05       2.843193191476e-09       8.781598711957e-01       5.886388523457e+05       1.027226759315e+04       2.072213889575e-02       5.092113417252e+09       5.069285453261e-01       1.661521814367e+11       1.373078091025e+08       1.627885868975e+09       2.131766915216e-08       5.116183148411e-09       6.371488207264e+10       6.371487471598e+10      -1.000000000000e+00       1.000000000000e-01       1.148634413035e+11       3.464956984909e+11       3.464956984909e+11       1.000433624540e+11      -4.449245615380e+11       1.851875651084e-02       5.344724929488e-02 
       4.904137470334e+05       2.903374794694e-09       8.872575273563e-01       5.765351412400e+05       1.027225849549e+04       2.094606362804e-02       5.037667051527e+09       5.121794437733e-01       1.591597163932e+11       1.329506819538e+08       1.576228896505e+09       2.131766915216e-08       5.116183148411e-09       6.149442550825e+10       6.149441840387e+10      -1.000000000000e+00       1.000000000000e-01       1.100294476047e+11       3.323927690846e+11       3.323927690846e+11       9.587916388346e+10      -4.219476504317e+11       1.852939996737e-02       5.346049697258e-02 
       4.851705188411e+05       2.964819705218e-09       8.964468491722e-01       5.646828426696e+05       1.027224930617e+04       2.117240791608e-02       4.983802797788e+09       5.174832310821e-01       1.524615271573e+11       1.287318175675e+08       1.526211131584e+09       2.131766915216e-08       5.116183148411e-09       5.935135160861e+10       5.935134474778e+10      -1.000000000000e+00       1.000000000000e-01       1.053988910903e+11       3.188667128054e+11       3.188667128054e+11       9.188860791007e+10      -4.001591144120e+11       1.854005223155e-02       5.347425068444e-02 
       4.799833481840e+05       3.027554159718e-09       9.057287184987e-01       5.530766948343e+05       1.027224002430e+04       2.140119789981e-02       4.930514432452e+09       5.228404156785e-01       1.460452292194e+11       1.246468285134e+08       1.477780557973e+09       2.131766915216e-08       5.116183148411e-09       5.728296359595e+10       5.728295697075e+10      -1.000000000000e+00       1.000000000000e-01       1.009632101669e+11       3.058938303688e+11       3.058938303688e+11       8.806444282171e+10      -3.794974058880e+11       1.855071341286e-02       5.348851464466e-02 
       4.748516357274e+05       3.091604932387e-09       9.151040250290e-01       5.417115466506e+05       1.027223064899e+04       2.163246000152e-02       4.877795798473e+09       5.282515105012e-01       1.398989592682e+11       1.206914665856e+08       1.430886810042e+09       2.131766915216e-08       5.116183148411e-09       5.528665867636e+10       5.528665227817e+10      -1.000000000000e+00       1.000000000000e-01       9.671420355343e+10       2.934513997746e+11       2.934513997746e+11       8.439972014151e+10      -3.599041688478e+11       1.856138362186e-02       5.350329309222e-02 
       4.697747885448e+05       3.156999345764e-09       9.245736663634e-01       5.305823554108e+05       1.027222117935e+04       2.186622092886e-02       4.825640804635e+09       5.337170330366e-01       1.340113532564e+11       1.168616183845e+08       1.385481120391e+09       2.131766915216e-08       5.116183148411e-09       5.335992476111e+10       5.335991858256e+10      -1.000000000000e+00       1.000000000000e-01       9.264401511707e+10       2.815176358733e+11       2.815176358733e+11       8.088778193392e+10      -3.413240731729e+11       1.857206297022e-02       5.351859029117e-02 
       4.647522200485e+05       3.223765281778e-09       9.341385480639e-01       5.196841844971e+05       1.027221161447e+04       2.210250767794e-02       4.774043424844e+09       5.392375053535e-01       1.283715253890e+11       1.131533010395e+08       1.341516269133e+09       2.131766915216e-08       5.116183148411e-09       5.150033730904e+10       5.150033134240e+10      -1.000000000000e+00       1.000000000000e-01       8.874511934816e+10       2.700716516164e+11       2.700716516164e+11       7.752224864331e+10      -3.237046575649e+11       1.858275157069e-02       5.353441053022e-02 
       4.597833499227e+05       3.291931193003e-09       9.437995837143e-01       5.090122011395e+05       1.027220195343e+04       2.234134753642e-02       4.722997697434e+09       5.448134541382e-01       1.229690479969e+11       1.095626580662e+08       1.298946534791e+09       2.131766915216e-08       5.116183148411e-09       4.970555627325e+10       4.970555051116e+10      -1.000000000000e+00       1.000000000000e-01       8.501030744584e+10       2.590934209088e+11       2.590934209088e+11       7.429700744157e+10      -3.069961806320e+11       1.859344953713e-02       5.355075812298e-02 
       4.548676040557e+05       3.361526114131e-09       9.535576949875e-01       4.985616742233e+05       1.027219219532e+04       2.258276808672e-02       4.672497724478e+09       5.504454107297e-01       1.177939322559e+11       1.060859553567e+08       1.257727646743e+09       2.131766915216e-08       5.116183148411e-09       4.797332315686e+10       4.797331759268e+10      -1.000000000000e+00       1.000000000000e-01       8.143267398948e+10       2.485637430043e+11       2.485637430043e+11       7.120620106415e+10      -2.911514797135e+11       1.860415698453e-02       5.356763740778e-02 
       4.500044144739e+05       3.432579673691e-09       9.634138117035e-01       4.883279721446e+05       1.027218233920e+04       2.282679720913e-02       4.622537671105e+09       5.561339111553e-01       1.128366097187e+11       1.027195772956e+08       1.217816739191e+09       2.131766915216e-08       5.116183148411e-09       4.630145817267e+10       4.630145279915e+10      -1.000000000000e+00       1.000000000000e-01       7.800560417103e+10       2.384642083789e+11       2.384642083789e+11       6.824421711385e+10      -2.761258370408e+11       1.861487402900e-02       5.358505274751e-02 
       4.451932192761e+05       3.505122105966e-09       9.733688718952e-01       4.783065607062e+05       1.027217238414e+04       2.307346308505e-02       4.573111764829e+09       5.618794961661e-01       1.080879146233e+11       9.946002300029e+07       1.179172306575e+09       2.131766915216e-08       5.116183148411e-09       4.468785749717e+10       4.468785230812e+10      -1.000000000000e+00       1.000000000000e-01       7.472276156464e+10       2.287771660146e+11       2.287771660146e+11       6.540567781235e+10      -2.618768528486e+11       1.862560078777e-02       5.360300852983e-02 
       4.404334625689e+05       3.579184263179e-09       9.834238218627e-01       4.684930010642e+05       1.027216232919e+04       2.332279420026e-02       4.524214294879e+09       5.676827112726e-01       1.035390669458e+11       9.630390268012e+07       1.141754160414e+09       2.131766915216e-08       5.116183148411e-09       4.313049062617e+10       4.313048561510e+10      -1.000000000000e+00       1.000000000000e-01       7.157807641107e+10       2.194856920461e+11       2.194856920461e+11       6.268543018157e+10      -2.483643250819e+11       1.863633737924e-02       5.362150916680e-02 
       4.357245944018e+05       3.654797627893e-09       9.935796162499e-01       4.588829477130e+05       1.027215217340e+04       2.357481934818e-02       4.475839611541e+09       5.735441067815e-01       9.918165616734e+10       9.324793411112e+07       1.105523387510e+09       2.131766915216e-08       5.116183148411e-09       4.162739781776e+10       4.162739297848e+10      -1.000000000000e+00       1.000000000000e-01       6.856573439510e+10       2.105735597018e+11       2.105735597018e+11       6.007853663592e+10      -2.355501353496e+11       1.864708392292e-02       5.364055909499e-02 
       4.310660707043e+05       3.731994325665e-09       1.003837218092e+00       4.494721465156e+05       1.027214191580e+04       2.382956763321e-02       4.427982125503e+09       5.794642378309e-01       9.500762572300e+10       9.028893922268e+07       1.070442309480e+09       2.131766915216e-08       5.116183148411e-09       4.017668762647e+10       4.017668295342e+10      -1.000000000000e+00       1.000000000000e-01       6.568016589521e+10       2.020252104934e+11       2.020252104934e+11       5.758026596872e+10      -2.233981408028e+11       1.865784053951e-02       5.366016277541e-02 
       4.264573532228e+05       3.810807137956e-09       1.014197598894e+00       4.402564327762e+05       1.027213155542e+04       2.408706847407e-02       4.380636307211e+09       5.854436644275e-01       9.100925810608e+10       8.742384079247e+07       1.036474443572e+09       2.131766915216e-08       5.116183148411e-09       3.877653452463e+10       3.877653001172e+10      -1.000000000000e+00       1.000000000000e-01       6.291603568576e+10       1.938257266008e+11       1.938257266008e+11       5.518608471641e+10      -2.118740716312e+11       1.866860735086e-02       5.368032469326e-02 
       4.218979094582e+05       3.891269515271e-09       1.024661738684e+00       4.312317293497e+05       1.027212109128e+04       2.434735160721e-02       4.333796686233e+09       5.914829514832e-01       8.717916059884e+10       8.464965924626e+07       1.003584464724e+09       2.131766915216e-08       5.116183148411e-09       3.742517660263e+10       3.742517224463e+10      -1.000000000000e+00       1.000000000000e-01       6.026823307248e+10       1.859608043979e+11       1.859608043979e+11       5.289164888403e+10      -2.009454338802e+11       1.867938447999e-02       5.370104935813e-02 
       4.173872126047e+05       3.973415590588e-09       1.035230626081e+00       4.223940447966e+05       1.027211052239e+04       2.461044709022e-02       4.287457850619e+09       5.975826688513e-01       8.351025160384e+10       8.196350955935e+07       9.717381688296e+08       2.131766915216e-08       5.116183148411e-09       3.612091335424e+10       3.612090914574e+10      -1.000000000000e+00       1.000000000000e-01       5.773186244315e+10       1.784167290796e+11       1.784167290796e+11       5.069279601775e+10      -1.905814173193e+11       1.869017205110e-02       5.372234130362e-02 
       4.129247414888e+05       4.057280193025e-09       1.045905258366e+00       4.137394715727e+05       1.027209984776e+04       2.487638530531e-02       4.241614446283e+09       6.037433913642e-01       7.999574755059e+10       7.936259825620e+07       9.409024371656e+08       2.131766915216e-08       5.116183148411e-09       3.486210353530e+10       3.486209947108e+10      -1.000000000000e+00       1.000000000000e-01       5.530223421594e+10       1.711803503372e+11       1.711803503372e+11       4.858553760904e+10      -1.807528080928e+11       1.870097018959e-02       5.374420508742e-02 
       4.085099805091e+05       4.142898861786e-09       1.056686641536e+00       4.052641842585e+05       1.027208906638e+04       2.514519696281e-02       4.196261176382e+09       6.099656988703e-01       7.662915035312e+10       7.684422050540e+07       9.110452019503e+08       2.131766915216e-08       5.116183148411e-09       3.364716309848e+10       3.364715917387e+10      -1.000000000000e+00       1.000000000000e-01       5.297485616865e+10       1.642390590427e+11       1.642390590427e+11       4.656605181710e+10      -1.714319059077e+11       1.871177902206e-02       5.376664529126e-02 
       4.041424195767e+05       4.230307860382e-09       1.067575790375e+00       3.969644378279e+05       1.027207817723e+04       2.541691310472e-02       4.151392800703e+09       6.162501762717e-01       7.340423539548e+10       7.440575730673e+07       8.821354129946e+08       2.131766915216e-08       5.116183148411e-09       3.247456320129e+10       3.247455941117e+10      -1.000000000000e+00       1.000000000000e-01       5.074542513295e+10       1.575807649000e+11       1.575807649000e+11       4.463067649627e+10      -1.625924455228e+11       1.872259867629e-02       5.378966652058e-02 
